dalyvavo,rinkeju_skaicius,apygarda,negaliojantys_biuleteniai,apylinke
164,363,Jurbarko (Nr.62) apygarda,14,Pavidaujo
322,742,Jurbarko (Nr.62) apygarda,10,Girdžių
324,766,Jurbarko (Nr.62) apygarda,14,Vadžgirio
216,367,Jurbarko (Nr.62) apygarda,14,Šimkaičių
153,333,Jurbarko (Nr.62) apygarda,3,Paulių
142,269,Jurbarko (Nr.62) apygarda,3,Volungiškės
228,395,Jurbarko (Nr.62) apygarda,16,Juodaičių
209,373,Jurbarko (Nr.62) apygarda,2,Armeniškių
420,865,Jurbarko (Nr.62) apygarda,16,Seredžiaus
409,889,Jurbarko (Nr.62) apygarda,12,Klausučių
101,183,Jurbarko (Nr.62) apygarda,3,Gricių
175,376,Jurbarko (Nr.62) apygarda,2,Tamošių
518,934,Jurbarko (Nr.62) apygarda,35,Veliuonos
124,281,Jurbarko (Nr.62) apygarda,2,Stakių
867,1571,Jurbarko (Nr.62) apygarda,64,Skaudvilės
364,892,Jurbarko (Nr.62) apygarda,25,Adakavo
423,928,Jurbarko (Nr.62) apygarda,13,Raudonės
196,419,Jurbarko (Nr.62) apygarda,9,Trepų
280,641,Jurbarko (Nr.62) apygarda,15,Pilies
258,601,Jurbarko (Nr.62) apygarda,14,Vaidilų
541,1130,Jurbarko (Nr.62) apygarda,29,Skirsnemunės
1349,2636,Jurbarko (Nr.62) apygarda,62,DariausirGirėno
1291,2559,Jurbarko (Nr.62) apygarda,55,Vydūno
1083,2013,Jurbarko (Nr.62) apygarda,64,VytautoDidžiojo
1234,2453,Jurbarko (Nr.62) apygarda,51,Naujamiesčio
890,1622,Ukmergės (Nr.61) apygarda,31,SDaukanto
734,1255,Ukmergės (Nr.61) apygarda,42,Anykščių
1040,1804,Ukmergės (Nr.61) apygarda,55,Maironio
544,926,Ukmergės (Nr.61) apygarda,16,JBasanavičiaus
533,996,Ukmergės (Nr.61) apygarda,19,Vytauto
518,966,Ukmergės (Nr.61) apygarda,20,Kęstučio
592,991,Ukmergės (Nr.61) apygarda,25,Klaipėdos
446,919,Ukmergės (Nr.61) apygarda,22,Transporto
637,1247,Ukmergės (Nr.61) apygarda,22,Kauno
806,1526,Ukmergės (Nr.61) apygarda,41,Smėlių
1241,2311,Ukmergės (Nr.61) apygarda,42,Krekšlių
1681,3030,Ukmergės (Nr.61) apygarda,49,Linų
1174,2131,Ukmergės (Nr.61) apygarda,47,Pivonijos
534,891,Ukmergės (Nr.61) apygarda,28,Pašilės
548,1325,Ukmergės (Nr.61) apygarda,26,Siesikų
491,1058,Ukmergės (Nr.61) apygarda,19,Taujėnų
196,350,Ukmergės (Nr.61) apygarda,8,Balelių
681,1491,Ukmergės (Nr.61) apygarda,33,Vidiškių
450,930,Ukmergės (Nr.61) apygarda,16,Rečionių
640,1606,Ukmergės (Nr.61) apygarda,28,Deltuvos
340,701,Ukmergės (Nr.61) apygarda,15,Dainavos
398,892,Ukmergės (Nr.61) apygarda,16,Lyduokių
228,481,Ukmergės (Nr.61) apygarda,9,Pabaisko
191,348,Ukmergės (Nr.61) apygarda,2,Kulniškių
192,371,Ukmergės (Nr.61) apygarda,10,Šešuolių
232,422,Ukmergės (Nr.61) apygarda,9,Liaušių
158,396,Ukmergės (Nr.61) apygarda,5,Antakalnio
186,336,Ukmergės (Nr.61) apygarda,7,Krikštėnų
263,600,Ukmergės (Nr.61) apygarda,14,Laičių
555,1068,Ukmergės (Nr.61) apygarda,38,Veprių
543,1057,Ukmergės (Nr.61) apygarda,26,Želvos
346,707,Ukmergės (Nr.61) apygarda,11,Žemaitkiemio
1364,2620,Jonavos (Nr.60) apygarda,49,Rimkų
1669,3587,Jonavos (Nr.60) apygarda,51,Juodmenos
1234,2575,Jonavos (Nr.60) apygarda,52,Kregždutės
1232,2080,Jonavos (Nr.60) apygarda,50,Bibliotekos
1101,2256,Jonavos (Nr.60) apygarda,51,Senamiesčio
816,1606,Jonavos (Nr.60) apygarda,33,Saulutės
865,1733,Jonavos (Nr.60) apygarda,33,Mokyklos
962,1806,Jonavos (Nr.60) apygarda,42,Ateities
528,1023,Jonavos (Nr.60) apygarda,25,Kalnų
1231,2038,Jonavos (Nr.60) apygarda,39,Lakštingalų
1317,2464,Jonavos (Nr.60) apygarda,40,Lietavos
596,1156,Jonavos (Nr.60) apygarda,31,Baldininkų
634,1472,Jonavos (Nr.60) apygarda,39,Ruklos
294,692,Jonavos (Nr.60) apygarda,6,Bukonių
268,645,Jonavos (Nr.60) apygarda,8,Liepių
231,552,Jonavos (Nr.60) apygarda,10,Batėgalos
331,778,Jonavos (Nr.60) apygarda,11,Čičinų
268,573,Jonavos (Nr.60) apygarda,11,Kulvos
169,408,Jonavos (Nr.60) apygarda,8,Juškonių
152,475,Jonavos (Nr.60) apygarda,6,Kuigalių
503,954,Jonavos (Nr.60) apygarda,22,Žeimių
268,516,Jonavos (Nr.60) apygarda,5,Panoterių
428,1039,Jonavos (Nr.60) apygarda,11,Šilų
515,1208,Jonavos (Nr.60) apygarda,21,Upninkų
933,1973,Jonavos (Nr.60) apygarda,34,Užusalių
859,1809,Jonavos (Nr.60) apygarda,36,Šveicarijos
512,1088,Kaišiadorių - Elektrėnų (Nr.59) apygarda,21,Vytauto
1254,2371,Kaišiadorių - Elektrėnų (Nr.59) apygarda,128,Draugystės
2020,4083,Kaišiadorių - Elektrėnų (Nr.59) apygarda,116,Saulės
845,1542,Kaišiadorių - Elektrėnų (Nr.59) apygarda,45,Gedimino
1243,2213,Kaišiadorių - Elektrėnų (Nr.59) apygarda,92,Sodų
1395,2696,Kaišiadorių - Elektrėnų (Nr.59) apygarda,94,Girelės
1173,2502,Kaišiadorių - Elektrėnų (Nr.59) apygarda,58,Versmės
1158,2187,Kaišiadorių - Elektrėnų (Nr.59) apygarda,55,Lomenos
466,1133,Kaišiadorių - Elektrėnų (Nr.59) apygarda,30,Kruonio
238,550,Kaišiadorių - Elektrėnų (Nr.59) apygarda,7,Kalvių
250,483,Kaišiadorių - Elektrėnų (Nr.59) apygarda,22,Vilūnų
221,465,Kaišiadorių - Elektrėnų (Nr.59) apygarda,11,Darsūniškio
222,439,Kaišiadorių - Elektrėnų (Nr.59) apygarda,9,Ringailių
401,823,Kaišiadorių - Elektrėnų (Nr.59) apygarda,19,Stoniavos
228,410,Kaišiadorių - Elektrėnų (Nr.59) apygarda,17,Gilučių
273,536,Kaišiadorių - Elektrėnų (Nr.59) apygarda,18,Dainių
454,951,Kaišiadorių - Elektrėnų (Nr.59) apygarda,22,Stasiūnų
126,294,Kaišiadorių - Elektrėnų (Nr.59) apygarda,10,Jagėlonių
501,1022,Kaišiadorių - Elektrėnų (Nr.59) apygarda,29,Melioratorių
402,878,Kaišiadorių - Elektrėnų (Nr.59) apygarda,17,Kietaviškių
842,1723,Kaišiadorių - Elektrėnų (Nr.59) apygarda,44,Žiežmarių
948,1961,Kaišiadorių - Elektrėnų (Nr.59) apygarda,47,Gudienos
389,807,Kaišiadorių - Elektrėnų (Nr.59) apygarda,19,Žaslių
230,491,Kaišiadorių - Elektrėnų (Nr.59) apygarda,9,Pajautiškių
263,633,Kaišiadorių - Elektrėnų (Nr.59) apygarda,6,Stabintiškių
57,154,Kaišiadorių - Elektrėnų (Nr.59) apygarda,2,Beištrakių
231,533,Kaišiadorių - Elektrėnų (Nr.59) apygarda,11,Tauckūnų
357,744,Kaišiadorių - Elektrėnų (Nr.59) apygarda,27,Palomenės
166,395,Kaišiadorių - Elektrėnų (Nr.59) apygarda,13,Zūbiškių
252,665,Kaišiadorių - Elektrėnų (Nr.59) apygarda,8,Paparčių
1026,1962,Kaišiadorių - Elektrėnų (Nr.59) apygarda,50,Rumšiškių
986,2180,Kaišiadorių - Elektrėnų (Nr.59) apygarda,65,Pravieniškių
441,811,Kaišiadorių - Elektrėnų (Nr.59) apygarda,35,Dovainonių
310,648,Kaišiadorių - Elektrėnų (Nr.59) apygarda,12,Antakalnio
206,492,Kaišiadorių - Elektrėnų (Nr.59) apygarda,26,MūroStrėvininkų
191,354,Kaišiadorių - Elektrėnų (Nr.59) apygarda,6,Liutonių
1274,2055,Trakų - Elektrėnų (Nr.58) apygarda,79,Trakųm
438,1059,Trakų - Elektrėnų (Nr.58) apygarda,35,Ausieniškių
543,1334,Trakų - Elektrėnų (Nr.58) apygarda,24,Balceriškių
148,290,Trakų - Elektrėnų (Nr.58) apygarda,13,Beižionių
111,311,Trakų - Elektrėnų (Nr.58) apygarda,15,Daugirdiškių
209,426,Trakų - Elektrėnų (Nr.58) apygarda,25,Kazokiškių
115,263,Trakų - Elektrėnų (Nr.58) apygarda,10,Ismonių
273,626,Trakų - Elektrėnų (Nr.58) apygarda,24,Pastrėvio
355,703,Trakų - Elektrėnų (Nr.58) apygarda,43,Semeliškių
278,378,Trakų - Elektrėnų (Nr.58) apygarda,15,Tiltų
2056,3989,Trakų - Elektrėnų (Nr.58) apygarda,125,Vievio
1223,2218,Trakų - Elektrėnų (Nr.58) apygarda,91,Rūdiškių
258,441,Trakų - Elektrėnų (Nr.58) apygarda,34,Šklėrių
675,1121,Trakų - Elektrėnų (Nr.58) apygarda,50,Aukštadvario
227,458,Trakų - Elektrėnų (Nr.58) apygarda,15,Čižiūnų
107,185,Trakų - Elektrėnų (Nr.58) apygarda,7,Karapolio
319,570,Trakų - Elektrėnų (Nr.58) apygarda,16,Grendavės
378,1045,Trakų - Elektrėnų (Nr.58) apygarda,29,Rykantų
202,380,Trakų - Elektrėnų (Nr.58) apygarda,18,Dusmenų
514,978,Trakų - Elektrėnų (Nr.58) apygarda,49,Onuškio
162,365,Trakų - Elektrėnų (Nr.58) apygarda,6,Vaickūniškių
1462,3195,Trakų - Elektrėnų (Nr.58) apygarda,114,KaunoVokės
582,998,Trakų - Elektrėnų (Nr.58) apygarda,36,Paluknio
1444,2807,Trakų - Elektrėnų (Nr.58) apygarda,94,Kunigiškių
1440,3081,Trakų - Elektrėnų (Nr.58) apygarda,92,Šviesos
209,383,Trakų - Elektrėnų (Nr.58) apygarda,8,Bijūnų
1008,1659,Trakų - Elektrėnų (Nr.58) apygarda,64,SenųjųTrakų
336,743,Trakų - Elektrėnų (Nr.58) apygarda,13,Bražuolės
425,840,Trakų - Elektrėnų (Nr.58) apygarda,31,Žaizdrių
204,326,Trakų - Elektrėnų (Nr.58) apygarda,22,Jovariškių
188,382,Trakų - Elektrėnų (Nr.58) apygarda,9,Salkininkų
1629,2438,Trakų - Elektrėnų (Nr.58) apygarda,101,Birutės
123,315,Trakų - Elektrėnų (Nr.58) apygarda,10,Bagdononių
1569,2956,Vilniaus - Trakų (Nr.57) apygarda,74,Lentvario
1536,3063,Vilniaus - Trakų (Nr.57) apygarda,101,Klevų
624,1386,Vilniaus - Trakų (Nr.57) apygarda,23,BaltosiosVokės
1710,3326,Vilniaus - Trakų (Nr.57) apygarda,106,Pagirių
473,1090,Vilniaus - Trakų (Nr.57) apygarda,25,KeturiasdešimtiesTotorių
808,1314,Vilniaus - Trakų (Nr.57) apygarda,35,Grigaičių
745,1171,Vilniaus - Trakų (Nr.57) apygarda,13,Kyviškių
678,1110,Vilniaus - Trakų (Nr.57) apygarda,26,Marijampolio
475,874,Vilniaus - Trakų (Nr.57) apygarda,19,Parudaminio
1699,3362,Vilniaus - Trakų (Nr.57) apygarda,87,Nemėžio
1689,3921,Vilniaus - Trakų (Nr.57) apygarda,74,Skaidiškių
169,283,Vilniaus - Trakų (Nr.57) apygarda,15,SenojoTarpupio
205,350,Vilniaus - Trakų (Nr.57) apygarda,8,Šventininkų
2189,3832,Vilniaus - Trakų (Nr.57) apygarda,118,Rudaminos
577,936,Vilniaus - Trakų (Nr.57) apygarda,37,Kalviškių
891,1946,Vilniaus - Trakų (Nr.57) apygarda,29,Valčiūnų
1311,2243,Vilniaus - Trakų (Nr.57) apygarda,89,Lauko
887,1568,Vilniaus - Trakų (Nr.57) apygarda,48,Kilimų
262,387,Vilniaus - Trakų (Nr.57) apygarda,8,MažųjųLygainių
1247,2064,Vilniaus - Trakų (Nr.57) apygarda,40,Juodšilių
1660,3382,Vilniaus - Trakų (Nr.57) apygarda,79,Melioratorių
993,2361,Vilniaus - Trakų (Nr.57) apygarda,46,Salininkų
1286,2449,Vilniaus - Šalčininkų (Nr.56) apygarda,52,Šalčininkų
1372,2477,Vilniaus - Šalčininkų (Nr.56) apygarda,51,Centrinėmiesto
723,1649,Vilniaus - Šalčininkų (Nr.56) apygarda,35,Parko
412,871,Vilniaus - Šalčininkų (Nr.56) apygarda,14,Šalčininkėlių
292,609,Vilniaus - Šalčininkų (Nr.56) apygarda,17,Zavišonių
256,419,Vilniaus - Šalčininkų (Nr.56) apygarda,6,Gerviškių
1062,2031,Vilniaus - Šalčininkų (Nr.56) apygarda,37,Bezdonių
195,309,Vilniaus - Šalčininkų (Nr.56) apygarda,16,Tribonių
320,474,Vilniaus - Šalčininkų (Nr.56) apygarda,15,Sėlų
354,626,Vilniaus - Šalčininkų (Nr.56) apygarda,23,Čiužiakampio
533,840,Vilniaus - Šalčininkų (Nr.56) apygarda,20,Pakenės
1001,1807,Vilniaus - Šalčininkų (Nr.56) apygarda,63,Kalvelių
813,1335,Vilniaus - Šalčininkų (Nr.56) apygarda,40,Šumsko
566,855,Vilniaus - Šalčininkų (Nr.56) apygarda,28,Mostiškių
784,1321,Vilniaus - Šalčininkų (Nr.56) apygarda,45,Lavoriškių
1385,2486,Vilniaus - Šalčininkų (Nr.56) apygarda,57,Jašiūnų
189,390,Vilniaus - Šalčininkų (Nr.56) apygarda,8,Geležinkelio
210,315,Vilniaus - Šalčininkų (Nr.56) apygarda,6,Keidžių
342,510,Vilniaus - Šalčininkų (Nr.56) apygarda,27,Rūdninkų
813,1085,Vilniaus - Šalčininkų (Nr.56) apygarda,20,BaltosiosVokės
1513,2855,Vilniaus - Šalčininkų (Nr.56) apygarda,77,Mickūnų
675,1155,Vilniaus - Šalčininkų (Nr.56) apygarda,42,Turgelių
817,1377,Vilniaus - Šalčininkų (Nr.56) apygarda,30,Galgių
223,420,Vilniaus - Šalčininkų (Nr.56) apygarda,19,Skynimų
682,1074,Vilniaus - Šalčininkų (Nr.56) apygarda,28,Medininkų
278,494,Vilniaus - Šalčininkų (Nr.56) apygarda,15,Tabariškių
536,757,Vilniaus - Šalčininkų (Nr.56) apygarda,26,Akmenynės
414,684,Vilniaus - Šalčininkų (Nr.56) apygarda,35,Poškonių
513,893,Vilniaus - Šalčininkų (Nr.56) apygarda,8,Kabiškių
583,1107,Vilniaus - Šalčininkų (Nr.56) apygarda,43,Dieveniškių
151,202,Vilniaus - Šalčininkų (Nr.56) apygarda,0,Krakūnų
141,209,Vilniaus - Šalčininkų (Nr.56) apygarda,8,Jurgelionių
190,333,Vilniaus - Šalčininkų (Nr.56) apygarda,11,Milkūnų
232,421,Vilniaus - Šalčininkų (Nr.56) apygarda,6,Baušių
142,181,Vilniaus - Šalčininkų (Nr.56) apygarda,1,Šarkaičių
1024,1506,Vilniaus - Šalčininkų (Nr.56) apygarda,41,Rukainių
271,376,Vilniaus - Šalčininkų (Nr.56) apygarda,5,Senasalio
483,679,Vilniaus - Šalčininkų (Nr.56) apygarda,15,Savičiūnų
1291,2376,Vilniaus - Šalčininkų (Nr.56) apygarda,76,Nemenčinės
1210,2134,Vilniaus - Šalčininkų (Nr.56) apygarda,96,Neries
492,806,Vilniaus - Šalčininkų (Nr.56) apygarda,21,Rakonių
1533,2729,Širvintų - Vilniaus (Nr.55) apygarda,86,Širvintųm
1420,2200,Širvintų - Vilniaus (Nr.55) apygarda,60,Avižienių
1105,1731,Širvintų - Vilniaus (Nr.55) apygarda,38,Riešės
1955,3264,Širvintų - Vilniaus (Nr.55) apygarda,110,IŠeiniaus
216,408,Širvintų - Vilniaus (Nr.55) apygarda,24,Juodiškių
678,956,Širvintų - Vilniaus (Nr.55) apygarda,42,Buivydžių
2528,3839,Širvintų - Vilniaus (Nr.55) apygarda,101,Buivydiškių
197,408,Širvintų - Vilniaus (Nr.55) apygarda,16,Alionių
408,701,Širvintų - Vilniaus (Nr.55) apygarda,21,Platiniškių
274,474,Širvintų - Vilniaus (Nr.55) apygarda,18,Čiobiškio
523,897,Širvintų - Vilniaus (Nr.55) apygarda,33,Čekoniškių
155,283,Širvintų - Vilniaus (Nr.55) apygarda,7,Virvyčių
195,426,Širvintų - Vilniaus (Nr.55) apygarda,16,Bagaslaviškio
244,511,Širvintų - Vilniaus (Nr.55) apygarda,17,Gelvonų
188,353,Širvintų - Vilniaus (Nr.55) apygarda,16,Liukonių
231,465,Širvintų - Vilniaus (Nr.55) apygarda,10,Bartkuškio
234,438,Širvintų - Vilniaus (Nr.55) apygarda,16,Šiaulių
369,668,Širvintų - Vilniaus (Nr.55) apygarda,13,Medžiukų
562,794,Širvintų - Vilniaus (Nr.55) apygarda,30,Dūkštų
227,413,Širvintų - Vilniaus (Nr.55) apygarda,18,Kernavės
474,634,Širvintų - Vilniaus (Nr.55) apygarda,24,Geisiškių
382,690,Širvintų - Vilniaus (Nr.55) apygarda,19,Musninkų
183,328,Širvintų - Vilniaus (Nr.55) apygarda,10,Vileikiškių
119,262,Širvintų - Vilniaus (Nr.55) apygarda,10,Alekniškio
214,488,Širvintų - Vilniaus (Nr.55) apygarda,23,Družų
154,271,Širvintų - Vilniaus (Nr.55) apygarda,6,Motiejūnų
380,741,Širvintų - Vilniaus (Nr.55) apygarda,29,Širvintųkaimiškoji
1030,1652,Širvintų - Vilniaus (Nr.55) apygarda,44,Maišiagalos
187,375,Širvintų - Vilniaus (Nr.55) apygarda,16,Anciūnų
553,843,Širvintų - Vilniaus (Nr.55) apygarda,31,Karvio
129,223,Širvintų - Vilniaus (Nr.55) apygarda,9,Kiauklių
268,504,Širvintų - Vilniaus (Nr.55) apygarda,21,Šešuolėlių
76,149,Širvintų - Vilniaus (Nr.55) apygarda,3,Viesų
193,365,Širvintų - Vilniaus (Nr.55) apygarda,7,Kielių
362,815,Širvintų - Vilniaus (Nr.55) apygarda,16,Rudausių
366,705,Širvintų - Vilniaus (Nr.55) apygarda,13,Eitminiškių
937,1863,Širvintų - Vilniaus (Nr.55) apygarda,74,Paberžės
403,712,Širvintų - Vilniaus (Nr.55) apygarda,22,Glitiškių
351,644,Širvintų - Vilniaus (Nr.55) apygarda,19,Visalaukės
1894,2793,Širvintų - Vilniaus (Nr.55) apygarda,89,DidžiosiosRiešės
971,1573,Širvintų - Vilniaus (Nr.55) apygarda,34,Pikeliškių
1249,1919,Širvintų - Vilniaus (Nr.55) apygarda,61,Sudervės
391,585,Širvintų - Vilniaus (Nr.55) apygarda,34,Veriškių
1072,1567,Širvintų - Vilniaus (Nr.55) apygarda,34,Bukiškio
487,915,Širvintų - Vilniaus (Nr.55) apygarda,29,Kreivalaužių
508,874,Molėtų - Švenčionių (Nr.54) apygarda,12,Alantos
1324,2339,Molėtų - Švenčionių (Nr.54) apygarda,106,Švenčionėlių
220,487,Molėtų - Švenčionių (Nr.54) apygarda,5,Žalvarių
1438,2452,Molėtų - Švenčionių (Nr.54) apygarda,113,Ateities
321,449,Molėtų - Švenčionių (Nr.54) apygarda,21,Kaltanėnų
231,405,Molėtų - Švenčionių (Nr.54) apygarda,11,Balninkų
198,302,Molėtų - Švenčionių (Nr.54) apygarda,14,Labanoro
189,429,Molėtų - Švenčionių (Nr.54) apygarda,4,Bekupės
190,357,Molėtų - Švenčionių (Nr.54) apygarda,6,Bijutiškio
426,881,Molėtų - Švenčionių (Nr.54) apygarda,14,Čiulėnų
135,273,Molėtų - Švenčionių (Nr.54) apygarda,12,Dapkūniškių
253,499,Molėtų - Švenčionių (Nr.54) apygarda,15,Dubingių
424,949,Molėtų - Švenčionių (Nr.54) apygarda,16,Giedraičių
131,244,Molėtų - Švenčionių (Nr.54) apygarda,3,Girsteitiškio
357,840,Molėtų - Švenčionių (Nr.54) apygarda,13,Inturkės
408,1192,Molėtų - Švenčionių (Nr.54) apygarda,32,Joniškio
136,364,Molėtų - Švenčionių (Nr.54) apygarda,2,Miežonių
254,438,Molėtų - Švenčionių (Nr.54) apygarda,7,Levaniškių
637,1436,Molėtų - Švenčionių (Nr.54) apygarda,28,Luokesos
228,486,Molėtų - Švenčionių (Nr.54) apygarda,6,Mindūnų
1400,2579,Molėtų - Švenčionių (Nr.54) apygarda,53,Siesarties
699,1783,Molėtų - Švenčionių (Nr.54) apygarda,53,Pabradės
1544,2818,Molėtų - Švenčionių (Nr.54) apygarda,71,Liepų
1342,2882,Molėtų - Švenčionių (Nr.54) apygarda,74,Kranto
405,774,Molėtų - Švenčionių (Nr.54) apygarda,15,Naujasodžio
216,409,Molėtų - Švenčionių (Nr.54) apygarda,10,Skudutiškio
273,537,Molėtų - Švenčionių (Nr.54) apygarda,12,Suginčių
193,369,Molėtų - Švenčionių (Nr.54) apygarda,14,Magūnų
324,659,Molėtų - Švenčionių (Nr.54) apygarda,13,Videniškių
175,327,Molėtų - Švenčionių (Nr.54) apygarda,5,Vorėnų
176,343,Molėtų - Švenčionių (Nr.54) apygarda,12,Prienų
193,540,Molėtų - Švenčionių (Nr.54) apygarda,16,Karkažiškės
201,391,Molėtų - Švenčionių (Nr.54) apygarda,4,Verbiškių
112,238,Molėtų - Švenčionių (Nr.54) apygarda,2,Padubingės
419,671,Molėtų - Švenčionių (Nr.54) apygarda,30,Sužionių
320,477,Molėtų - Švenčionių (Nr.54) apygarda,19,Skirlėnų
134,0,Ignalinos - Švenčionių (Nr.53) apygarda,5,Balsaisuskaičiuotirinkimųapygardoje
172,238,Ignalinos - Švenčionių (Nr.53) apygarda,20,Antalksnės
148,254,Ignalinos - Švenčionių (Nr.53) apygarda,9,Bernotų
217,330,Ignalinos - Švenčionių (Nr.53) apygarda,7,Ceikinių
505,1104,Ignalinos - Švenčionių (Nr.53) apygarda,18,Didžiasalio
214,383,Ignalinos - Švenčionių (Nr.53) apygarda,9,Dysnos
292,610,Ignalinos - Švenčionių (Nr.53) apygarda,18,Pašaminės
576,1153,Ignalinos - Švenčionių (Nr.53) apygarda,47,Dūkšto
178,269,Ignalinos - Švenčionių (Nr.53) apygarda,10,Reškutėnų
126,200,Ignalinos - Švenčionių (Nr.53) apygarda,2,Gilūtų
351,619,Ignalinos - Švenčionių (Nr.53) apygarda,32,Trūdų
85,150,Ignalinos - Švenčionių (Nr.53) apygarda,1,Grybėnų
333,626,Ignalinos - Švenčionių (Nr.53) apygarda,20,Zadvarninkų
2056,3658,Ignalinos - Švenčionių (Nr.53) apygarda,119,IgnalinosCentro
751,1283,Ignalinos - Švenčionių (Nr.53) apygarda,47,Ignalinos
199,351,Ignalinos - Švenčionių (Nr.53) apygarda,16,Milkuškų
247,424,Ignalinos - Švenčionių (Nr.53) apygarda,21,Kaniūkų
167,262,Ignalinos - Švenčionių (Nr.53) apygarda,10,Stanislavavo
280,565,Ignalinos - Švenčionių (Nr.53) apygarda,10,Kazitiškio
280,474,Ignalinos - Švenčionių (Nr.53) apygarda,12,Šventos
467,772,Ignalinos - Švenčionių (Nr.53) apygarda,11,Kazokinės
153,321,Ignalinos - Švenčionių (Nr.53) apygarda,2,Bačkininkų
407,637,Ignalinos - Švenčionių (Nr.53) apygarda,15,Linkmenų
280,502,Ignalinos - Švenčionių (Nr.53) apygarda,23,Svirkų
157,243,Ignalinos - Švenčionių (Nr.53) apygarda,4,Mažėnų
448,719,Ignalinos - Švenčionių (Nr.53) apygarda,41,Adutiškio
166,252,Ignalinos - Švenčionių (Nr.53) apygarda,10,Jakelių
200,338,Ignalinos - Švenčionių (Nr.53) apygarda,0,Meikštų
209,392,Ignalinos - Švenčionių (Nr.53) apygarda,8,Mielagėnų
247,479,Ignalinos - Švenčionių (Nr.53) apygarda,13,NDaugėliškio
1235,2094,Ignalinos - Švenčionių (Nr.53) apygarda,99,Švenčionių
1070,2219,Ignalinos - Švenčionių (Nr.53) apygarda,68,Liepų
288,625,Ignalinos - Švenčionių (Nr.53) apygarda,16,Rimšės
100,164,Ignalinos - Švenčionių (Nr.53) apygarda,6,Rubelninkų
411,795,Ignalinos - Švenčionių (Nr.53) apygarda,21,Cirkliškio
418,703,Ignalinos - Švenčionių (Nr.53) apygarda,27,Strigališkio
212,361,Ignalinos - Švenčionių (Nr.53) apygarda,2,Šiūlėnų
102,213,Ignalinos - Švenčionių (Nr.53) apygarda,5,Švedriškės
182,288,Ignalinos - Švenčionių (Nr.53) apygarda,4,Taujūnų
278,752,Ignalinos - Švenčionių (Nr.53) apygarda,16,Pavoverės
278,563,Ignalinos - Švenčionių (Nr.53) apygarda,20,Tverečiaus
502,1064,Ignalinos - Švenčionių (Nr.53) apygarda,42,Vidiškių
240,419,Ignalinos - Švenčionių (Nr.53) apygarda,16,Sarių
281,492,Ignalinos - Švenčionių (Nr.53) apygarda,10,Strūnaičio
248,622,Ignalinos - Švenčionių (Nr.53) apygarda,12,Vidutinės
2,0,Zarasų - Visagino (Nr.52) apygarda,0,Balsaisuskaičiuotirinkimųapygardoje
333,603,Zarasų - Visagino (Nr.52) apygarda,18,Antalieptės
646,1426,Zarasų - Visagino (Nr.52) apygarda,22,Draugystės
424,965,Zarasų - Visagino (Nr.52) apygarda,5,GerosiosVilties
369,529,Zarasų - Visagino (Nr.52) apygarda,17,Antazavės
196,337,Zarasų - Visagino (Nr.52) apygarda,10,Šniukštų
412,1028,Zarasų - Visagino (Nr.52) apygarda,11,Sedulinos
254,459,Zarasų - Visagino (Nr.52) apygarda,8,Baibių
536,1227,Zarasų - Visagino (Nr.52) apygarda,10,Atgimimo
591,1387,Zarasų - Visagino (Nr.52) apygarda,14,Ateities
226,397,Zarasų - Visagino (Nr.52) apygarda,8,Degučių
223,336,Zarasų - Visagino (Nr.52) apygarda,5,Avilių
574,1403,Zarasų - Visagino (Nr.52) apygarda,12,Atžalyno
282,513,Zarasų - Visagino (Nr.52) apygarda,7,Imbrado
280,874,Zarasų - Visagino (Nr.52) apygarda,14,Orbitos
437,1004,Zarasų - Visagino (Nr.52) apygarda,11,Kosmoso
137,256,Zarasų - Visagino (Nr.52) apygarda,9,Biržūnų
484,1121,Zarasų - Visagino (Nr.52) apygarda,9,Taikos
359,645,Zarasų - Visagino (Nr.52) apygarda,23,Salako
486,1129,Zarasų - Visagino (Nr.52) apygarda,9,Vilties
123,240,Zarasų - Visagino (Nr.52) apygarda,5,Samanių
233,381,Zarasų - Visagino (Nr.52) apygarda,11,Suvieko
546,1172,Zarasų - Visagino (Nr.52) apygarda,11,Bangos
280,560,Zarasų - Visagino (Nr.52) apygarda,13,Dimitriškių
465,1138,Zarasų - Visagino (Nr.52) apygarda,7,Auksiniogaidelio
195,467,Zarasų - Visagino (Nr.52) apygarda,4,Magučių
524,1161,Zarasų - Visagino (Nr.52) apygarda,10,Viltiesšaltinio
555,1382,Zarasų - Visagino (Nr.52) apygarda,16,Gintarėlio
172,340,Zarasų - Visagino (Nr.52) apygarda,1,Šaulių
320,579,Zarasų - Visagino (Nr.52) apygarda,16,Štadvilių
402,1188,Zarasų - Visagino (Nr.52) apygarda,9,Ąžuoliuko
551,1381,Zarasų - Visagino (Nr.52) apygarda,16,Žiburio
163,326,Zarasų - Visagino (Nr.52) apygarda,10,Kimbartiškės
116,233,Zarasų - Visagino (Nr.52) apygarda,3,Smalvų
303,669,Zarasų - Visagino (Nr.52) apygarda,26,Turmanto
523,1042,Zarasų - Visagino (Nr.52) apygarda,24,Dusetų
118,231,Zarasų - Visagino (Nr.52) apygarda,4,Sadūnų
601,1102,Zarasų - Visagino (Nr.52) apygarda,35,Užtiltės
1597,2925,Zarasų - Visagino (Nr.52) apygarda,78,Zarasųrytų
1013,1748,Zarasų - Visagino (Nr.52) apygarda,35,Zarasųvakarų
