dalyvavo,rinkeju_skaicius,apygarda,negaliojantys_biuleteniai,apylinke
258,685,Aukštaitijos (Nr.28) rinkimų apygarda,3,Upytės
199,606,Aukštaitijos (Nr.28) rinkimų apygarda,7,Ėriškių
148,607,Aukštaitijos (Nr.28) rinkimų apygarda,4,Liberiškio
148,504,Aukštaitijos (Nr.28) rinkimų apygarda,11,Berniūnų
480,1352,Aukštaitijos (Nr.28) rinkimų apygarda,24,Naujamiesčio
188,643,Aukštaitijos (Nr.28) rinkimų apygarda,11,Gustonių
189,681,Aukštaitijos (Nr.28) rinkimų apygarda,6,Uliūnų
767,2224,Aukštaitijos (Nr.28) rinkimų apygarda,25,Ramygalos
755,2522,Aukštaitijos (Nr.28) rinkimų apygarda,48,Vandentiekio
130,399,Aukštaitijos (Nr.28) rinkimų apygarda,4,Daniūnų
1203,3127,Aukštaitijos (Nr.28) rinkimų apygarda,74,JMiltinio
516,1183,Aukštaitijos (Nr.28) rinkimų apygarda,30,Raguvos
731,3101,Aukštaitijos (Nr.28) rinkimų apygarda,69,Staniūnų
168,330,Aukštaitijos (Nr.28) rinkimų apygarda,7,Šilų
306,733,Aukštaitijos (Nr.28) rinkimų apygarda,8,Miežiškių
1087,3102,Aukštaitijos (Nr.28) rinkimų apygarda,73,Beržų
207,621,Aukštaitijos (Nr.28) rinkimų apygarda,9,Nevėžio
641,1898,Aukštaitijos (Nr.28) rinkimų apygarda,52,Ramygalos
245,911,Aukštaitijos (Nr.28) rinkimų apygarda,19,Trakiškio
193,626,Aukštaitijos (Nr.28) rinkimų apygarda,10,Šilagalio
719,2279,Aukštaitijos (Nr.28) rinkimų apygarda,41,Dembavos
770,2471,Aukštaitijos (Nr.28) rinkimų apygarda,39,Velžio
153,644,Aukštaitijos (Nr.28) rinkimų apygarda,16,Liūdynės
112,365,Aukštaitijos (Nr.28) rinkimų apygarda,1,Katinų
244,814,Aukštaitijos (Nr.28) rinkimų apygarda,15,Pažagienių
334,992,Aukštaitijos (Nr.28) rinkimų apygarda,15,Vadoklių
257,797,Aukštaitijos (Nr.28) rinkimų apygarda,19,Jotainių
326,904,Aukštaitijos (Nr.28) rinkimų apygarda,14,Molainių
72,246,Aukštaitijos (Nr.28) rinkimų apygarda,1,Mažėnių
1355,4110,Vakarinė (Nr.27) rinkimų apygarda,120,Pilėnai
1180,3915,Vakarinė (Nr.27) rinkimų apygarda,71,Nemuno
1247,4571,Vakarinė (Nr.27) rinkimų apygarda,89,Žvaigždžių
1223,4425,Vakarinė (Nr.27) rinkimų apygarda,85,Šermuto
991,3076,Vakarinė (Nr.27) rinkimų apygarda,76,Parko
1156,3409,Vakarinė (Nr.27) rinkimų apygarda,91,DariausirGirėno
921,2909,Vakarinė (Nr.27) rinkimų apygarda,85,ALipniūno
657,2357,Vakarinė (Nr.27) rinkimų apygarda,39,Klaipėdos
1016,3051,Vakarinė (Nr.27) rinkimų apygarda,88,Butųūkio
999,3029,Vakarinė (Nr.27) rinkimų apygarda,73,Statybininkų
1047,4281,Vakarinė (Nr.27) rinkimų apygarda,76,Kniaudiškių
1187,3861,Nevėžio (Nr.26) rinkimų apygarda,63,Geležinkelio
1461,4366,Nevėžio (Nr.26) rinkimų apygarda,58,Rožių
896,3309,Nevėžio (Nr.26) rinkimų apygarda,49,Šiaulių
832,2623,Nevėžio (Nr.26) rinkimų apygarda,61,Vienybės
977,3313,Nevėžio (Nr.26) rinkimų apygarda,60,Šermukšnių
658,2240,Nevėžio (Nr.26) rinkimų apygarda,42,VŽemkalnio
859,2334,Nevėžio (Nr.26) rinkimų apygarda,45,JBalčikonio
720,2352,Nevėžio (Nr.26) rinkimų apygarda,53,Laisvės
1000,2512,Nevėžio (Nr.26) rinkimų apygarda,74,Poliklinikos
795,2965,Nevėžio (Nr.26) rinkimų apygarda,54,Konservatorijos
811,2329,Nevėžio (Nr.26) rinkimų apygarda,61,Danutės
1054,2962,Nevėžio (Nr.26) rinkimų apygarda,68,Tulpių
1005,2729,Nevėžio (Nr.26) rinkimų apygarda,72,Ukmergės
254,805,Dainų (Nr.25) rinkimų apygarda,14,Voveriškių
206,712,Dainų (Nr.25) rinkimų apygarda,22,Gegužių
359,1229,Dainų (Nr.25) rinkimų apygarda,40,Aukštelkės
1254,3644,Dainų (Nr.25) rinkimų apygarda,80,Lieporių
839,2694,Dainų (Nr.25) rinkimų apygarda,44,Beržyno
858,2629,Dainų (Nr.25) rinkimų apygarda,61,SenojoBokšto
944,2614,Dainų (Nr.25) rinkimų apygarda,53,Dainų
795,2527,Dainų (Nr.25) rinkimų apygarda,39,Aido
734,2659,Dainų (Nr.25) rinkimų apygarda,49,Lyros
712,2599,Dainų (Nr.25) rinkimų apygarda,32,Architektų
1029,4092,Dainų (Nr.25) rinkimų apygarda,58,Romuvos
1301,4565,Dainų (Nr.25) rinkimų apygarda,74,Šventupio
964,3655,Dainų (Nr.25) rinkimų apygarda,32,Gytarių
1010,3008,Saulės (Nr.24) rinkimų apygarda,141,SŠalkauskio
823,2901,Saulės (Nr.24) rinkimų apygarda,120,Linkuvos
1002,3504,Saulės (Nr.24) rinkimų apygarda,119,Šimšės
554,2518,Saulės (Nr.24) rinkimų apygarda,39,Zoknių
511,1649,Saulės (Nr.24) rinkimų apygarda,68,Pabalių
502,1819,Saulės (Nr.24) rinkimų apygarda,72,KDonelaičio
1053,3467,Saulės (Nr.24) rinkimų apygarda,130,Verduliukų
1134,3845,Saulės (Nr.24) rinkimų apygarda,144,Tilžės
696,2487,Saulės (Nr.24) rinkimų apygarda,92,Žaliūkių
906,3067,Saulės (Nr.24) rinkimų apygarda,124,Gegužių
709,2360,Saulės (Nr.24) rinkimų apygarda,83,SDariausirSGirėno
765,2943,Saulės (Nr.24) rinkimų apygarda,81,Rėkyvos
1483,4462,Aušros (Nr.23) rinkimų apygarda,33,Medelyno
742,2259,Aušros (Nr.23) rinkimų apygarda,20,Purienų
776,2986,Aušros (Nr.23) rinkimų apygarda,17,JBasanavičiaus
562,1632,Aušros (Nr.23) rinkimų apygarda,21,MKČiurlionio
803,2411,Aušros (Nr.23) rinkimų apygarda,30,VKudirkos
687,2527,Aušros (Nr.23) rinkimų apygarda,26,Vijolių
1314,3557,Aušros (Nr.23) rinkimų apygarda,28,Jovaro
647,1742,Aušros (Nr.23) rinkimų apygarda,30,Parko
989,2809,Aušros (Nr.23) rinkimų apygarda,16,Varpo
1149,3131,Aušros (Nr.23) rinkimų apygarda,38,JJanonio
847,2308,Aušros (Nr.23) rinkimų apygarda,28,Kražių
708,2045,Aušros (Nr.23) rinkimų apygarda,27,Ragainės
627,1827,Pajūrio (Nr.22) rinkimų apygarda,49,Kopų
595,1596,Pajūrio (Nr.22) rinkimų apygarda,38,Kaštonų
286,991,Pajūrio (Nr.22) rinkimų apygarda,16,Smėlio
786,2684,Pajūrio (Nr.22) rinkimų apygarda,48,Ateities
139,374,Pajūrio (Nr.22) rinkimų apygarda,5,Pušų
1418,4354,Pajūrio (Nr.22) rinkimų apygarda,58,Saulės
484,1027,Pajūrio (Nr.22) rinkimų apygarda,25,Vilniaus
956,2183,Pajūrio (Nr.22) rinkimų apygarda,66,Aikštės
397,1226,Pajūrio (Nr.22) rinkimų apygarda,15,Kauno
418,1390,Pajūrio (Nr.22) rinkimų apygarda,21,Jūros
756,3746,Pajūrio (Nr.22) rinkimų apygarda,86,Strėvos
579,3066,Pajūrio (Nr.22) rinkimų apygarda,68,Sulupės
937,4408,Pajūrio (Nr.22) rinkimų apygarda,132,Pamario
537,2886,Pajūrio (Nr.22) rinkimų apygarda,56,Rambyno
989,4288,Pajūrio (Nr.22) rinkimų apygarda,95,Smiltelės
963,4278,Pajūrio (Nr.22) rinkimų apygarda,108,Alksnynės
185,716,Pajūrio (Nr.22) rinkimų apygarda,9,Baltijos
931,4272,Marių (Nr.21) rinkimų apygarda,48,Versmės
1054,4453,Marių (Nr.21) rinkimų apygarda,51,Vakarų
884,3685,Marių (Nr.21) rinkimų apygarda,35,Aukuro
875,3695,Marių (Nr.21) rinkimų apygarda,19,Želmenėlio
940,4184,Marių (Nr.21) rinkimų apygarda,30,Brožynų
966,4555,Marių (Nr.21) rinkimų apygarda,31,Laukininkai
820,4202,Marių (Nr.21) rinkimų apygarda,23,Budelkiemio
909,4432,Marių (Nr.21) rinkimų apygarda,19,Berželio
530,2287,Marių (Nr.21) rinkimų apygarda,17,Volungėlės
905,4410,Marių (Nr.21) rinkimų apygarda,27,Bandužių
1065,4453,Baltijos (Nr.20) rinkimų apygarda,74,KlaipėdosVandens
479,1653,Baltijos (Nr.20) rinkimų apygarda,27,Rumpiškių
757,3086,Baltijos (Nr.20) rinkimų apygarda,76,Aitvaro
481,2071,Baltijos (Nr.20) rinkimų apygarda,42,Brigantinos
861,3508,Baltijos (Nr.20) rinkimų apygarda,73,Draugystės
544,2023,Baltijos (Nr.20) rinkimų apygarda,42,Švyturio
307,1768,Baltijos (Nr.20) rinkimų apygarda,15,Olimpijos
893,3389,Baltijos (Nr.20) rinkimų apygarda,75,Dainavos
339,1290,Baltijos (Nr.20) rinkimų apygarda,21,Aušros
600,2344,Baltijos (Nr.20) rinkimų apygarda,62,Nykštuko
567,2788,Baltijos (Nr.20) rinkimų apygarda,57,Debreceno
712,2888,Baltijos (Nr.20) rinkimų apygarda,64,Gedminų
630,2544,Baltijos (Nr.20) rinkimų apygarda,57,Vėtrungės
406,1792,Baltijos (Nr.20) rinkimų apygarda,49,Žilvičio
594,2177,Baltijos (Nr.20) rinkimų apygarda,61,Menųmokyklos
1012,3307,Danės (Nr.19) rinkimų apygarda,56,Gimnazijos
420,1240,Danės (Nr.19) rinkimų apygarda,25,Danės
503,1891,Danės (Nr.19) rinkimų apygarda,39,Eglės
803,2921,Danės (Nr.19) rinkimų apygarda,47,DviračiųTreko
615,2183,Danės (Nr.19) rinkimų apygarda,35,Kretingos
722,2495,Danės (Nr.19) rinkimų apygarda,51,Šviesos
354,1196,Danės (Nr.19) rinkimų apygarda,25,MuzikosCentro
292,1107,Danės (Nr.19) rinkimų apygarda,25,Žaliakalnio
600,3847,Danės (Nr.19) rinkimų apygarda,37,Saulutės
492,1648,Danės (Nr.19) rinkimų apygarda,14,Tauralaukio
461,1503,Danės (Nr.19) rinkimų apygarda,25,Baltikalnio
608,2005,Danės (Nr.19) rinkimų apygarda,33,Saulėtekio
376,1464,Danės (Nr.19) rinkimų apygarda,25,Šatrijos
525,1969,Danės (Nr.19) rinkimų apygarda,41,Vilties
512,1887,Danės (Nr.19) rinkimų apygarda,51,Pingvinuko
617,2001,Danės (Nr.19) rinkimų apygarda,24,Šilojų
171,468,Danės (Nr.19) rinkimų apygarda,9,Girulių
346,1103,Danės (Nr.19) rinkimų apygarda,25,Molo
339,677,Danės (Nr.19) rinkimų apygarda,127,Jūreivių
812,3276,Danės (Nr.19) rinkimų apygarda,76,Prekybosuosto
253,977,Danės (Nr.19) rinkimų apygarda,20,SDaukanto
416,1557,Danės (Nr.19) rinkimų apygarda,39,Kuršių
472,1557,Danės (Nr.19) rinkimų apygarda,27,Politechnikos
600,2552,Panemunės (Nr.18) rinkimų apygarda,16,Šančių
688,2683,Panemunės (Nr.18) rinkimų apygarda,45,Drobės
653,2333,Panemunės (Nr.18) rinkimų apygarda,29,Skuodo
1206,3793,Panemunės (Nr.18) rinkimų apygarda,69,Žiburio
1057,3881,Panemunės (Nr.18) rinkimų apygarda,53,Breslaujos
540,1909,Panemunės (Nr.18) rinkimų apygarda,24,Naglio
957,3242,Panemunės (Nr.18) rinkimų apygarda,39,Šilo
738,2989,Panemunės (Nr.18) rinkimų apygarda,39,Buriuotojų
680,3002,Panemunės (Nr.18) rinkimų apygarda,35,Vaidoto
717,2589,Panemunės (Nr.18) rinkimų apygarda,31,Pušų
727,2112,Panemunės (Nr.18) rinkimų apygarda,25,Vičiūnų
787,2766,Panemunės (Nr.18) rinkimų apygarda,24,Rokų
662,1977,Panemunės (Nr.18) rinkimų apygarda,22,Vaišvydavos
859,2579,Pramonės (Nr.17) rinkimų apygarda,51,VKrėvės
707,2572,Pramonės (Nr.17) rinkimų apygarda,42,Specialistų
843,3037,Pramonės (Nr.17) rinkimų apygarda,20,Taikos
905,2639,Pramonės (Nr.17) rinkimų apygarda,51,Vyturio
948,2537,Pramonės (Nr.17) rinkimų apygarda,48,Butrimonių
1037,3320,Pramonės (Nr.17) rinkimų apygarda,50,Dujotiekio
892,2396,Pramonės (Nr.17) rinkimų apygarda,38,Girstučio
1289,3466,Pramonės (Nr.17) rinkimų apygarda,64,Pašilės
890,2906,Pramonės (Nr.17) rinkimų apygarda,46,Knygnešių
399,1467,Pramonės (Nr.17) rinkimų apygarda,12,Palemono
663,2573,Pramonės (Nr.17) rinkimų apygarda,28,Pamario
735,2237,Pramonės (Nr.17) rinkimų apygarda,41,Nemuno
1251,4121,Dainavos (Nr.16) rinkimų apygarda,57,Buitininkų
1274,3770,Dainavos (Nr.16) rinkimų apygarda,73,Partizanų
669,2727,Dainavos (Nr.16) rinkimų apygarda,28,Pramonės
1063,3506,Dainavos (Nr.16) rinkimų apygarda,57,Dainavos
829,2564,Dainavos (Nr.16) rinkimų apygarda,37,JUrbšio
1020,3084,Dainavos (Nr.16) rinkimų apygarda,45,Sartų
880,2927,Dainavos (Nr.16) rinkimų apygarda,36,ATiminskio
790,2403,Dainavos (Nr.16) rinkimų apygarda,40,Nepriklausomybės
1248,3870,Dainavos (Nr.16) rinkimų apygarda,60,Vytauto
1310,3915,Dainavos (Nr.16) rinkimų apygarda,53,Atžalyno
1109,3929,Kalniečių (Nr.15) rinkimų apygarda,63,Aukuro
1174,3903,Kalniečių (Nr.15) rinkimų apygarda,44,Šiaurės
1274,4215,Kalniečių (Nr.15) rinkimų apygarda,59,SŽukausko
1272,4329,Kalniečių (Nr.15) rinkimų apygarda,60,Statybininkų
765,2234,Kalniečių (Nr.15) rinkimų apygarda,20,Rasos
1467,4276,Kalniečių (Nr.15) rinkimų apygarda,58,PPlechavičiaus
1306,4359,Kalniečių (Nr.15) rinkimų apygarda,56,KŠkirpos
1431,4511,Kalniečių (Nr.15) rinkimų apygarda,63,PLukšio
436,1505,Žaliakalnio (Nr.14) rinkimų apygarda,16,Jonavos
454,1307,Žaliakalnio (Nr.14) rinkimų apygarda,27,Saulės
912,2560,Žaliakalnio (Nr.14) rinkimų apygarda,41,LKarsavino
455,1295,Žaliakalnio (Nr.14) rinkimų apygarda,19,Tvirtovės
755,1794,Žaliakalnio (Nr.14) rinkimų apygarda,32,Algirdo
340,1069,Žaliakalnio (Nr.14) rinkimų apygarda,23,Sukilėlių
833,2959,Žaliakalnio (Nr.14) rinkimų apygarda,54,Purienų
439,1225,Žaliakalnio (Nr.14) rinkimų apygarda,26,Vilties
1033,3775,Žaliakalnio (Nr.14) rinkimų apygarda,84,Žeimenos
116,390,Žaliakalnio (Nr.14) rinkimų apygarda,9,Linelio
887,2999,Žaliakalnio (Nr.14) rinkimų apygarda,56,Versmės
1342,4319,Žaliakalnio (Nr.14) rinkimų apygarda,89,Gerovės
1014,2900,Žaliakalnio (Nr.14) rinkimų apygarda,45,MJankaus
838,2211,Žaliakalnio (Nr.14) rinkimų apygarda,43,SNėries
590,1946,Žaliakalnio (Nr.14) rinkimų apygarda,44,Vaidilutės
655,2044,Centro (Nr.13) rinkimų apygarda,42,Tekstilininkų
534,2089,Centro (Nr.13) rinkimų apygarda,40,Maironio
375,1276,Centro (Nr.13) rinkimų apygarda,18,AMackevičiaus
478,1361,Centro (Nr.13) rinkimų apygarda,20,Varpo
989,2692,Centro (Nr.13) rinkimų apygarda,51,Ryšių
824,2249,Centro (Nr.13) rinkimų apygarda,49,Radvilėnų
118,290,Centro (Nr.13) rinkimų apygarda,4,ABaranausko
772,1891,Centro (Nr.13) rinkimų apygarda,36,JJablonskio
891,2694,Centro (Nr.13) rinkimų apygarda,36,Aušros
391,1200,Centro (Nr.13) rinkimų apygarda,25,Senojotresto
671,1992,Centro (Nr.13) rinkimų apygarda,36,Gedimino
320,920,Centro (Nr.13) rinkimų apygarda,10,Sporto
1106,3435,Centro (Nr.13) rinkimų apygarda,80,Miško
822,2627,Centro (Nr.13) rinkimų apygarda,43,Studentų
147,598,Centro (Nr.13) rinkimų apygarda,15,Gričiupio
486,1853,Centro (Nr.13) rinkimų apygarda,36,Parko
604,2029,Centro (Nr.13) rinkimų apygarda,40,Sodų
585,1890,Aleksoto -  Vilijampolės (Nr.12) rinkimų apygarda,30,Neries
652,1693,Aleksoto -  Vilijampolės (Nr.12) rinkimų apygarda,36,Sąjungos
938,3599,Aleksoto -  Vilijampolės (Nr.12) rinkimų apygarda,58,Dobilo
331,1161,Aleksoto -  Vilijampolės (Nr.12) rinkimų apygarda,19,Apuolės
358,1605,Aleksoto -  Vilijampolės (Nr.12) rinkimų apygarda,17,Seredžiaus
1119,4501,Aleksoto -  Vilijampolės (Nr.12) rinkimų apygarda,40,Veršvų
489,1902,Aleksoto -  Vilijampolės (Nr.12) rinkimų apygarda,26,Žagarės
220,556,Aleksoto -  Vilijampolės (Nr.12) rinkimų apygarda,7,Lampėdžių
661,2337,Aleksoto -  Vilijampolės (Nr.12) rinkimų apygarda,26,Kaniūkų
441,1642,Aleksoto -  Vilijampolės (Nr.12) rinkimų apygarda,22,Akademijos
197,1111,Aleksoto -  Vilijampolės (Nr.12) rinkimų apygarda,5,HirOMinkovskių
879,3574,Aleksoto -  Vilijampolės (Nr.12) rinkimų apygarda,43,JDobkevičiaus
504,1966,Aleksoto -  Vilijampolės (Nr.12) rinkimų apygarda,18,Veiverių
829,2797,Aleksoto -  Vilijampolės (Nr.12) rinkimų apygarda,36,Birutės
709,2338,Aleksoto -  Vilijampolės (Nr.12) rinkimų apygarda,26,Julijanavos
570,1740,Aleksoto -  Vilijampolės (Nr.12) rinkimų apygarda,23,Piliakalnio
1097,3891,Aleksoto -  Vilijampolės (Nr.12) rinkimų apygarda,55,Ąžuolo
393,1051,Aleksoto -  Vilijampolės (Nr.12) rinkimų apygarda,10,Kazliškių
627,2012,Aleksoto -  Vilijampolės (Nr.12) rinkimų apygarda,8,Tirkiliškių
634,2107,Aleksoto -  Vilijampolės (Nr.12) rinkimų apygarda,32,Romainių
761,2606,Šilainių (Nr.11) rinkimų apygarda,27,Gamyklos
382,1317,Šilainių (Nr.11) rinkimų apygarda,8,Sargėnų
1174,3820,Šilainių (Nr.11) rinkimų apygarda,55,Vėtrungės
1046,3616,Šilainių (Nr.11) rinkimų apygarda,33,Rasytės
577,1991,Šilainių (Nr.11) rinkimų apygarda,20,Šarkuvos
817,3031,Šilainių (Nr.11) rinkimų apygarda,40,Kuršių
1281,4542,Šilainių (Nr.11) rinkimų apygarda,48,Žemaičių
1151,4063,Šilainių (Nr.11) rinkimų apygarda,53,Baltų
1216,4261,Šilainių (Nr.11) rinkimų apygarda,61,Baltijos
1190,4622,Šilainių (Nr.11) rinkimų apygarda,59,Žiemgalių
709,2463,Šilainių (Nr.11) rinkimų apygarda,37,Milikonių
815,2331,Šilainių (Nr.11) rinkimų apygarda,62,Demokratų
1083,3188,Šilainių (Nr.11) rinkimų apygarda,52,Linkuvos
1113,3576,Naujosios Vilnios (Nr.10) rinkimų apygarda,41,Dvarčionių
411,2104,Naujosios Vilnios (Nr.10) rinkimų apygarda,17,Lietuviųnamų
357,1539,Naujosios Vilnios (Nr.10) rinkimų apygarda,22,Dzūkų
340,1546,Naujosios Vilnios (Nr.10) rinkimų apygarda,19,Kapsų
508,1937,Naujosios Vilnios (Nr.10) rinkimų apygarda,19,DariausirGirėno
555,2692,Naujosios Vilnios (Nr.10) rinkimų apygarda,33,Kaminkelio
338,1948,Naujosios Vilnios (Nr.10) rinkimų apygarda,14,Kirtimų
481,2327,Naujosios Vilnios (Nr.10) rinkimų apygarda,22,Palydovo
511,2401,Naujosios Vilnios (Nr.10) rinkimų apygarda,13,Rugiagėlių
259,1591,Naujosios Vilnios (Nr.10) rinkimų apygarda,12,AKojelavičiaus
445,1940,Naujosios Vilnios (Nr.10) rinkimų apygarda,14,Genių
787,3092,Naujosios Vilnios (Nr.10) rinkimų apygarda,25,Pergalės
534,2191,Naujosios Vilnios (Nr.10) rinkimų apygarda,13,Darželio
692,2906,Naujosios Vilnios (Nr.10) rinkimų apygarda,29,Karklėnų
1051,4084,Naujosios Vilnios (Nr.10) rinkimų apygarda,34,JKolaso
877,4041,Naujosios Vilnios (Nr.10) rinkimų apygarda,31,Parko
364,1587,Naujosios Vilnios (Nr.10) rinkimų apygarda,10,Pramonės
733,2512,Lazdynų (Nr.9) rinkimų apygarda,29,TrakųVokės
254,1712,Lazdynų (Nr.9) rinkimų apygarda,24,Liudvinavo
830,2818,Lazdynų (Nr.9) rinkimų apygarda,66,Vingio
625,2691,Lazdynų (Nr.9) rinkimų apygarda,44,GeležinioVilko
952,3046,Lazdynų (Nr.9) rinkimų apygarda,54,Gluosnių
1011,3855,Lazdynų (Nr.9) rinkimų apygarda,44,Skroblų
440,1914,Lazdynų (Nr.9) rinkimų apygarda,39,Vilkpėdės
723,2116,Lazdynų (Nr.9) rinkimų apygarda,40,Riešuto
947,4319,Lazdynų (Nr.9) rinkimų apygarda,50,Titnago
336,1521,Lazdynų (Nr.9) rinkimų apygarda,15,AukštųjųPanerių
1541,4187,Lazdynų (Nr.9) rinkimų apygarda,33,Bukčių
952,2801,Lazdynų (Nr.9) rinkimų apygarda,43,Akacijų
1221,3393,Lazdynų (Nr.9) rinkimų apygarda,53,Oslo
1286,3368,Lazdynų (Nr.9) rinkimų apygarda,44,Žėručio
860,2603,Lazdynų (Nr.9) rinkimų apygarda,34,Paparčio
699,2423,Karoliniškių (Nr.8) rinkimų apygarda,22,Papilėnų
984,3157,Karoliniškių (Nr.8) rinkimų apygarda,54,Vydūno
912,3028,Karoliniškių (Nr.8) rinkimų apygarda,45,Tujų
1238,3361,Karoliniškių (Nr.8) rinkimų apygarda,57,Sausio-osios
1260,3440,Karoliniškių (Nr.8) rinkimų apygarda,55,Bokšto
515,1428,Karoliniškių (Nr.8) rinkimų apygarda,24,LAsanavičiūtės
712,1858,Karoliniškių (Nr.8) rinkimų apygarda,32,VMaciulevičiaus
553,1668,Karoliniškių (Nr.8) rinkimų apygarda,23,VDruskio
571,1699,Karoliniškių (Nr.8) rinkimų apygarda,19,Dovanos
492,1369,Karoliniškių (Nr.8) rinkimų apygarda,22,RJankausko
595,1727,Karoliniškių (Nr.8) rinkimų apygarda,28,AJPovilaičio
631,1781,Karoliniškių (Nr.8) rinkimų apygarda,30,APKavoliuko
600,1593,Karoliniškių (Nr.8) rinkimų apygarda,34,Poliklinikos
600,1812,Karoliniškių (Nr.8) rinkimų apygarda,32,Merkurijaus
591,1906,Karoliniškių (Nr.8) rinkimų apygarda,22,Laisvės
596,1801,Karoliniškių (Nr.8) rinkimų apygarda,22,IŠimulionio
547,1634,Karoliniškių (Nr.8) rinkimų apygarda,29,VVaitkaus
652,1946,Karoliniškių (Nr.8) rinkimų apygarda,25,Saturno
476,1500,Karoliniškių (Nr.8) rinkimų apygarda,18,DGerbutavičiaus
1078,3628,Karoliniškių (Nr.8) rinkimų apygarda,41,Pilaitės
1132,4344,Justiniškių (Nr.7) rinkimų apygarda,81,Gabijos
887,2719,Justiniškių (Nr.7) rinkimų apygarda,28,JBaltrušaičio
1024,4110,Justiniškių (Nr.7) rinkimų apygarda,66,Rygos
1253,4411,Justiniškių (Nr.7) rinkimų apygarda,65,Taikos
1166,4212,Justiniškių (Nr.7) rinkimų apygarda,65,Justiniškių
1263,4128,Justiniškių (Nr.7) rinkimų apygarda,85,MBiržiškos
1060,3586,Justiniškių (Nr.7) rinkimų apygarda,133,Sietuvos
1388,4714,Justiniškių (Nr.7) rinkimų apygarda,97,Žemynos
1203,4427,Justiniškių (Nr.7) rinkimų apygarda,72,Medeinos
1222,3845,Justiniškių (Nr.7) rinkimų apygarda,58,Pašilaičių
1345,4379,Justiniškių (Nr.7) rinkimų apygarda,105,Įsruties
501,1571,Šeškinės (Nr.6) rinkimų apygarda,26,Ozo
741,2238,Šeškinės (Nr.6) rinkimų apygarda,69,Viršuliškių
857,2731,Šeškinės (Nr.6) rinkimų apygarda,44,Lūžių
842,2799,Šeškinės (Nr.6) rinkimų apygarda,52,Mokslo
1071,3628,Šeškinės (Nr.6) rinkimų apygarda,48,Čiobiškio
1206,3982,Šeškinės (Nr.6) rinkimų apygarda,55,Musninkų
957,2954,Šeškinės (Nr.6) rinkimų apygarda,44,Dūkštų
803,2485,Šeškinės (Nr.6) rinkimų apygarda,30,Šeškinės
1042,3718,Šeškinės (Nr.6) rinkimų apygarda,35,Ukmergės
719,2303,Šeškinės (Nr.6) rinkimų apygarda,39,ŽygimantoAugusto
1272,4135,Šeškinės (Nr.6) rinkimų apygarda,63,Paberžės
1311,4342,Šeškinės (Nr.6) rinkimų apygarda,70,Gelvonų
1015,3648,Šeškinės (Nr.6) rinkimų apygarda,64,Statybininkų
1700,4400,Fabijoniškių (Nr.5) rinkimų apygarda,60,Mokyklos
1051,4374,Fabijoniškių (Nr.5) rinkimų apygarda,76,Fabijoniškių
1186,4174,Fabijoniškių (Nr.5) rinkimų apygarda,82,Jovaro
1220,4152,Fabijoniškių (Nr.5) rinkimų apygarda,73,SStanevičiaus
868,2923,Fabijoniškių (Nr.5) rinkimų apygarda,59,Kaimelio
1139,3584,Fabijoniškių (Nr.5) rinkimų apygarda,52,LGiros
646,2263,Fabijoniškių (Nr.5) rinkimų apygarda,27,PŽadeikos
969,3409,Fabijoniškių (Nr.5) rinkimų apygarda,65,Gedvydžių
1601,4384,Fabijoniškių (Nr.5) rinkimų apygarda,82,Rugių
1000,4459,Fabijoniškių (Nr.5) rinkimų apygarda,68,SNėries
678,2486,Fabijoniškių (Nr.5) rinkimų apygarda,20,Pavilnionių
580,1832,Fabijoniškių (Nr.5) rinkimų apygarda,46,Bajorų
1249,4150,Žirmūnų (Nr.4) rinkimų apygarda,42,Muitininkų
941,2745,Žirmūnų (Nr.4) rinkimų apygarda,59,Žirmūnų
788,2746,Žirmūnų (Nr.4) rinkimų apygarda,43,Kareivių
957,3022,Žirmūnų (Nr.4) rinkimų apygarda,49,Prekybininkų
748,2536,Žirmūnų (Nr.4) rinkimų apygarda,54,Miestelio
903,2721,Žirmūnų (Nr.4) rinkimų apygarda,49,Moksleivių
947,2280,Žirmūnų (Nr.4) rinkimų apygarda,63,Raitininkų
1093,2882,Žirmūnų (Nr.4) rinkimų apygarda,61,Sporto
713,1958,Žirmūnų (Nr.4) rinkimų apygarda,45,Kazliškių
885,2380,Žirmūnų (Nr.4) rinkimų apygarda,41,Rinktinės
677,1749,Žirmūnų (Nr.4) rinkimų apygarda,34,Tuskulėnų
637,1851,Žirmūnų (Nr.4) rinkimų apygarda,31,Trimitų
734,2053,Žirmūnų (Nr.4) rinkimų apygarda,56,Minties
1207,3207,Žirmūnų (Nr.4) rinkimų apygarda,49,Asiūklių
600,2073,Žirmūnų (Nr.4) rinkimų apygarda,36,Apkasų
508,1723,Žirmūnų (Nr.4) rinkimų apygarda,33,Verkių
596,2063,Žirmūnų (Nr.4) rinkimų apygarda,44,Kalvarijų
915,2624,Antakalnio (Nr.3) rinkimų apygarda,39,Filaretų
308,882,Antakalnio (Nr.3) rinkimų apygarda,15,Olandų
1634,4187,Antakalnio (Nr.3) rinkimų apygarda,90,LSapiegos
1280,3173,Antakalnio (Nr.3) rinkimų apygarda,80,Šilo
1385,3501,Antakalnio (Nr.3) rinkimų apygarda,88,Antakalnio
1142,3656,Antakalnio (Nr.3) rinkimų apygarda,61,Švyturio
1790,3993,Antakalnio (Nr.3) rinkimų apygarda,68,BSruogos
